start job on SBATCH:i59 size9 run517 max_process:/max_trial:1000000 Thu Jun 11 23:24:07 PDT 2020
SLURM_JOB_ID:1559920 SLURM_JOB_NAME:product SLURM_JOB_DIR:/rhome/wzeng002/Documents/GitHub/concatenation
note:[n_low=9, n_high=9, k_low=1, k_high=1 sub_mode=1], sub_mode_A:, sub_mode_B:, na_input:9, n_low:9, n_high=9, data_folder:data/random4/trial517, log_file:log/product517-size9.log status_file:log/status-product517-size9.log
start: id_Gax=100,	 id_Gax_MAX=255,	 Gax_row=1
start: id_Gax=122400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=165900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=120000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=140100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=127100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=56000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=48900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=34000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=13900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=91000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=75900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=85100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=110100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=163900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=88100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=79000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=93900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=152000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=62900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=148200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=138100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=18100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=136000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=150100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=82100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=104900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=1100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=161000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=22200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=166000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=37900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5500,	 id_Gax_MAX=262143,	 Gax_row=3
12/-1148M
start: id_Gax=52600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=120100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=127200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=49000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=140200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=34100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=14000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=56100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=91100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=76000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=124900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=88200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=85200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=94000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=110200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=79100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=133900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=152100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=63000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=138200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=148300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=136100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=18200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=150200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=105000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=1200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=82200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=72900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=22300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=166100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=161100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=153900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=120200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=127300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=49100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=38000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=164000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=34200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=14100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=91200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=9900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=56200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=140300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=76100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=88300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=125000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=85300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=94100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=134000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=63100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=79200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=152200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=138300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=110300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=148400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=136200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=96900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=18300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=150300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=105100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=1300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=73000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=82300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=22400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=154000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=161200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=166200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=120300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=112900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=41900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=117900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=127400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=49200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=131900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=38100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=34300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=14200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=10000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=155900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=91300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=56300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=140400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=76200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=85400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=125100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=88400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=110400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=138400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=94200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=79300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=134100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=18400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=63200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=152300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=97000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=148500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=136300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=82400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=154100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=105200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=150400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=1400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=42000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=52900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=73100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=22500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=113000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=38200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=10100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=156000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=166300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=161300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=140500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=49300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=120400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=127500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=118000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=132000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=85500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=125200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=34400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=14300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=91400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=162900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=56400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=110500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=138500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=76300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=107900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=164100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=18500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=88500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=97100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=59900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=94300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=152400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=79400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=63300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=134200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=82500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=154200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=69900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=148600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=136400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=42100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=53000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=10200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=38300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=105300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=156100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=150500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=1500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=22600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=140600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=73200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=85600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=122900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=144700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=125300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=113100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=99900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=102700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=163000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=5900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=166400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=110600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=138600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=161400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=142700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=157900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=66700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=49400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=120500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=127600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=118100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=132100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=91500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=108000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=18600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=34500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=14400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=45800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=159700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=56500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=97200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=76400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=60000,	 id_Gax_MAX=262143,	 Gax_row=3
13/-860M
start: id_Gax=88600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=82600,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=152500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=63400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=154300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=129900,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=94400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=115700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=53100,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=79500,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=42200,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=134300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=146800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=26800,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=10300,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=30700,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=70000,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=38400,	 id_Gax_MAX=262143,	 Gax_row=3
start: id_Gax=156200,	 id_Gax_MAX=262143,	 Gax_row=3
